InputID,TargetID,Distance
Saqqara Badrasheen,Fom El-Khalig,22305.7825172
Saqqara Badrasheen,Al Amal,22622.0848528
Saqqara Badrasheen,Maadi,26134.2713082
Saqqara Badrasheen,Cairo,26249.9761267
Saqqara Badrasheen,Nasr,26534.886158
Saqqara Badrasheen,Fateh,26845.922669
Saqqara Badrasheen,Katameya,28274.5158876
Saqqara Badrasheen,Imbaba,28701.6866926
Saqqara Badrasheen,Tiba,29061.1507706
Saqqara Badrasheen,Al-Mostaqbal,31555.266415
Saqqara Badrasheen,El Mizalat,32545.6035797
Saqqara Badrasheen,El-Teraa El-,32906.925583
Saqqara Badrasheen,Port Said,33282.1342887
Saqqara Badrasheen,Al Sawah,33596.9394575
Saqqara Badrasheen,Al Amiriyyah,33726.6755347
Saqqara Badrasheen,Al Mataria,34395.0568924
Saqqara Badrasheen,Gesr Al Suez,38611.9603603
26th of July (Ring Road),Imbaba,3458.88219731
26th of July (Ring Road),Tiba,4445.79425195
26th of July (Ring Road),Giza,7104.30055586
26th of July (Ring Road),Fom El-Khalig,8091.16282402
26th of July (Ring Road),El-Mounib,9672.01307531
26th of July (Ring Road),El Mizalat,9825.94155609
26th of July (Ring Road),Badr,10753.1195083
26th of July (Ring Road),El-Teraa El-,11126.5018524
26th of July (Ring Road),Athar an Naby,11531.1606047
26th of July (Ring Road),Port Said,12746.1160192
26th of July (Ring Road),El Basatin,13906.0538108
26th of July (Ring Road),Al Amiriyyah,14659.9410984
26th of July (Ring Road),Fateh,15029.0349868
26th of July (Ring Road),Nasr,15112.7750405
26th of July (Ring Road),Al Sawah,15453.7033753
26th of July (Ring Road),Al Mataria,15522.1896315
26th of July (Ring Road),El-Obour,18526.144705
26th of July (Ring Road),Gesr Al Suez,22582.0698485
26th of July (Ring Road),Al-Mostaqbal,24503.6842472
26th of July (Ring Road),Al Amal,25299.5329342
26th of July (Ring Road),Maadi,28577.4988596
26th of July (Ring Road),Cairo,29591.8033956
26th of July (Ring Road),Katameya,31709.9567659
26th of July (Ring Road),Helwan,32600.7779822
Madinat Al Talaba,Imbaba,197.238590806
Madinat Al Talaba,Tiba,1173.28764375
Madinat Al Talaba,El Mizalat,6648.33283611
Madinat Al Talaba,Fom El-Khalig,6920.09291866
Madinat Al Talaba,El-Teraa El-,7903.07030688
Madinat Al Talaba,Giza,8511.99960065
Madinat Al Talaba,Port Said,9485.14603778
Madinat Al Talaba,El-Mounib,10733.4387102
Madinat Al Talaba,Badr,11086.2631117
Madinat Al Talaba,Athar an Naby,11170.9473359
Madinat Al Talaba,Al Amiriyyah,11378.375168
Madinat Al Talaba,Al Sawah,12166.9590003
Madinat Al Talaba,Fateh,12192.0564213
Madinat Al Talaba,Al Mataria,12243.6284383
Madinat Al Talaba,Nasr,12316.6585684
Madinat Al Talaba,El Basatin,12633.4586737
Madinat Al Talaba,El-Obour,17478.5141999
Madinat Al Talaba,Gesr Al Suez,19297.7723344
Madinat Al Talaba,Al-Mostaqbal,21526.5052535
Madinat Al Talaba,Al Amal,23184.261801
Madinat Al Talaba,Maadi,26224.7112395
Madinat Al Talaba,Cairo,27271.9500225
Madinat Al Talaba,Katameya,29302.2835851
Madinat Al Talaba,Helwan,32270.2451811
Haram Talbeya,Giza,667.839330588
Haram Talbeya,El-Mounib,1991.2661314
Haram Talbeya,Badr,3984.88156266
Haram Talbeya,Athar an Naby,5959.32230553
Haram Talbeya,Fom El-Khalig,6207.99617257
Haram Talbeya,Imbaba,9308.79839793
Haram Talbeya,El Basatin,9776.8348992
Haram Talbeya,Tiba,9990.09551252
Haram Talbeya,El-Obour,13206.1220533
Haram Talbeya,El Mizalat,14954.7670739
Haram Talbeya,Nasr,15165.9707779
Haram Talbeya,Fateh,15258.7970386
Haram Talbeya,El-Teraa El-,15888.7910669
Haram Talbeya,Port Said,17044.2646589
Haram Talbeya,Al Amiriyyah,18451.3509693
Haram Talbeya,Al Sawah,18894.1861352
Haram Talbeya,Al Mataria,19322.3933791
Haram Talbeya,Al Amal,22018.2931918
Haram Talbeya,Al-Mostaqbal,24438.0196444
Haram Talbeya,Helwan,25588.7956442
Haram Talbeya,Gesr Al Suez,25807.9779827
Haram Talbeya,Maadi,25834.0543343
Haram Talbeya,Cairo,26699.2681351
Haram Talbeya,Katameya,29010.964137
Haram Areesh,Giza,2844.77074421
Haram Areesh,El-Mounib,3333.12463199
Haram Areesh,Badr,5828.89817553
Haram Areesh,Athar an Naby,8101.17525457
Haram Areesh,Fom El-Khalig,8791.09551616
Haram Areesh,Imbaba,11088.3500296
Haram Areesh,Tiba,11883.1949273
Haram Areesh,El Basatin,12063.6132333
Haram Areesh,El-Obour,15034.9849863
Haram Areesh,El Mizalat,17095.7909244
Haram Areesh,Nasr,17751.1950601
Haram Areesh,Fateh,17844.9298199
Haram Areesh,El-Teraa El-,18112.76437
Haram Areesh,Port Said,19358.6687564
Haram Areesh,Al Amiriyyah,20849.261356
Haram Areesh,Al Sawah,21335.9793181
Haram Areesh,Al Mataria,21726.7925695
Haram Areesh,Al Amal,24227.1697882
Haram Areesh,Helwan,26253.8803117
Haram Areesh,Al-Mostaqbal,26999.7233692
Haram Areesh,Maadi,28108.8327317
Haram Areesh,Gesr Al Suez,28306.288169
Haram Areesh,Cairo,28941.4652484
Haram Areesh,Katameya,31272.7217555
Basrawy (Imbaba),Tiba,1080.25841636
Basrawy (Imbaba),Imbaba,1521.87338606
Basrawy (Imbaba),El Mizalat,5261.14063421
Basrawy (Imbaba),El-Teraa El-,6594.25944927
Basrawy (Imbaba),Fom El-Khalig,8134.88509923
Basrawy (Imbaba),Port Said,8269.54344608
Basrawy (Imbaba),Giza,10213.545855
Basrawy (Imbaba),Al Amiriyyah,10254.9316845
Basrawy (Imbaba),Al Mataria,11093.5744808
Basrawy (Imbaba),Al Sawah,11121.7629515
Basrawy (Imbaba),Fateh,12109.1113153
Basrawy (Imbaba),Nasr,12277.1471595
Basrawy (Imbaba),El-Mounib,12399.9395121
Basrawy (Imbaba),Athar an Naby,12547.2006458
Basrawy (Imbaba),Badr,12637.1911952
Basrawy (Imbaba),El Basatin,13641.0786126
Basrawy (Imbaba),Gesr Al Suez,18171.4056077
Basrawy (Imbaba),El-Obour,18524.7357262
Basrawy (Imbaba),Al-Mostaqbal,21179.4256926
Basrawy (Imbaba),Al Amal,23602.7411937
Basrawy (Imbaba),Maadi,26455.1414779
Basrawy (Imbaba),Cairo,27522.5780656
Basrawy (Imbaba),Katameya,29477.0210692
Basrawy (Imbaba),Helwan,33524.9615127
Al Wehda (Imbaba),Tiba,1616.54500385
Al Wehda (Imbaba),Imbaba,2488.28740353
Al Wehda (Imbaba),El Mizalat,4042.68018373
Al Wehda (Imbaba),El-Teraa El-,5364.18176534
Al Wehda (Imbaba),Port Said,7035.12893557
Al Wehda (Imbaba),Fom El-Khalig,8248.27020875
Al Wehda (Imbaba),Al Amiriyyah,9023.14902434
Al Wehda (Imbaba),Al Mataria,9859.99460875
Al Wehda (Imbaba),Al Sawah,9897.16012914
Al Wehda (Imbaba),Giza,11001.5133643
Al Wehda (Imbaba),Fateh,11228.8274254
Al Wehda (Imbaba),Nasr,11418.7733881
Al Wehda (Imbaba),Athar an Naby,12762.7032236
Al Wehda (Imbaba),El-Mounib,13053.4901023
Al Wehda (Imbaba),Badr,13074.7942373
Al Wehda (Imbaba),El Basatin,13488.3294472
Al Wehda (Imbaba),Gesr Al Suez,16937.6930126
Al Wehda (Imbaba),El-Obour,18374.2726436
Al Wehda (Imbaba),Al-Mostaqbal,20139.609345
Al Wehda (Imbaba),Al Amal,22961.0528771
Al Wehda (Imbaba),Maadi,25692.3319288
Al Wehda (Imbaba),Cairo,26769.5866995
Al Wehda (Imbaba),Katameya,28677.4487213
Al Wehda (Imbaba),Helwan,33536.7925267
Om Bayoumi,El-Teraa El-,5399.83612363
Om Bayoumi,El Mizalat,5576.40249642
Om Bayoumi,Port Said,5833.04540658
Om Bayoumi,Al Amiriyyah,6995.454739
Om Bayoumi,Al Mataria,7157.45890116
Om Bayoumi,Al Sawah,7960.90944094
Om Bayoumi,Tiba,10176.8860673
Om Bayoumi,Imbaba,10988.8353072
Om Bayoumi,Gesr Al Suez,12427.6805808
Om Bayoumi,Fateh,14057.260935
Om Bayoumi,Nasr,14381.6494371
Om Bayoumi,Fom El-Khalig,15910.2074476
Om Bayoumi,Giza,19543.579683
Om Bayoumi,Al-Mostaqbal,19936.629751
Om Bayoumi,El Basatin,19957.3145448
Om Bayoumi,Athar an Naby,20407.0347107
Om Bayoumi,Badr,21187.4724569
Om Bayoumi,El-Mounib,21482.9647492
Om Bayoumi,El-Obour,24561.8486528
Om Bayoumi,Al Amal,26219.6862433
Om Bayoumi,Maadi,27876.5684661
Om Bayoumi,Cairo,28978.7543942
Om Bayoumi,Katameya,30404.7544032
Om Bayoumi,Helwan,39996.7214178
Shaboory Canal,Port Said,3412.00026941
Shaboory Canal,Al Mataria,3477.9177353
Shaboory Canal,Al Amiriyyah,3569.40444896
Shaboory Canal,El-Teraa El-,4252.79498212
Shaboory Canal,Al Sawah,4368.81371907
Shaboory Canal,El Mizalat,5325.71269084
Shaboory Canal,Gesr Al Suez,8837.68226967
Shaboory Canal,Tiba,10803.1700922
Shaboory Canal,Fateh,11161.6284502
Shaboory Canal,Nasr,11502.3477578
Shaboory Canal,Imbaba,11759.4428971
Shaboory Canal,Fom El-Khalig,15049.6327358
Shaboory Canal,Al-Mostaqbal,16161.0170809
Shaboory Canal,El Basatin,18129.487352
Shaboory Canal,Athar an Naby,19297.171858
Shaboory Canal,Giza,19642.7202457
Shaboory Canal,Badr,20477.2870612
Shaboory Canal,El-Mounib,21214.8789262
Shaboory Canal,El-Obour,22423.2089927
Shaboory Canal,Al Amal,22972.5268885
Shaboory Canal,Maadi,24360.5816608
Shaboory Canal,Cairo,25455.9393477
Shaboory Canal,Katameya,26784.3852553
Shaboory Canal,Helwan,37744.608721
Al Shari Al Gadeed (Bahtim),Port Said,3784.12675785
Al Shari Al Gadeed (Bahtim),El-Teraa El-,4097.05452275
Al Shari Al Gadeed (Bahtim),Al Amiriyyah,4497.0102859
Al Shari Al Gadeed (Bahtim),Al Mataria,4563.6628908
Al Shari Al Gadeed (Bahtim),El Mizalat,4905.942447
Al Shari Al Gadeed (Bahtim),Al Sawah,5404.04457824
Al Shari Al Gadeed (Bahtim),Gesr Al Suez,10035.4339036
Al Shari Al Gadeed (Bahtim),Tiba,10264.6853013
Al Shari Al Gadeed (Bahtim),Imbaba,11190.3774938
Al Shari Al Gadeed (Bahtim),Fateh,11893.2202064
Al Shari Al Gadeed (Bahtim),Nasr,12228.5814468
Al Shari Al Gadeed (Bahtim),Fom El-Khalig,15030.9823699
Al Shari Al Gadeed (Bahtim),Al-Mostaqbal,17323.1292563
Al Shari Al Gadeed (Bahtim),El Basatin,18469.8011326
Al Shari Al Gadeed (Bahtim),Giza,19333.3965258
Al Shari Al Gadeed (Bahtim),Athar an Naby,19386.0151596
Al Shari Al Gadeed (Bahtim),Badr,20434.5296574
Al Shari Al Gadeed (Bahtim),El-Mounib,21029.0677681
Al Shari Al Gadeed (Bahtim),El-Obour,22890.8120269
Al Shari Al Gadeed (Bahtim),Al Amal,23880.5169301
Al Shari Al Gadeed (Bahtim),Maadi,25389.3633442
Al Shari Al Gadeed (Bahtim),Cairo,26488.3679819
Al Shari Al Gadeed (Bahtim),Katameya,27863.9572254
Al Shari Al Gadeed (Bahtim),Helwan,38273.7847309
Khosous,Gesr Al Suez,5963.5086125
Khosous,Al Mataria,6799.04656425
Khosous,Al Amiriyyah,7554.45276298
Khosous,Al Sawah,7556.28982689
Khosous,Port Said,8665.06127639
Khosous,El-Teraa El-,9918.14955656
Khosous,El Mizalat,11078.1958723
Khosous,Fateh,14510.8877132
Khosous,Nasr,14846.1726504
Khosous,Al-Mostaqbal,16079.4247544
Khosous,Tiba,16563.9313727
Khosous,Imbaba,17524.2456598
Khosous,Fom El-Khalig,20289.3636844
Khosous,El Basatin,22507.45948
Khosous,Athar an Naby,24273.3529267
Khosous,Al Amal,24798.974505
Khosous,Giza,25237.7080924
Khosous,Maadi,25279.1041693
Khosous,Badr,25695.0914504
Khosous,El-Obour,26308.6817593
Khosous,Cairo,26313.3606656
Khosous,El-Mounib,26653.3512542
Khosous,Katameya,27188.7945901
Khosous,Helwan,41201.5176397
Basus Ring Road,El Mizalat,6788.38024812
Basus Ring Road,El-Teraa El-,7497.1879218
Basus Ring Road,Port Said,8747.66450827
Basus Ring Road,Tiba,8987.93560792
Basus Ring Road,Imbaba,9491.91750661
Basus Ring Road,Al Amiriyyah,10474.1654015
Basus Ring Road,Al Mataria,10880.0929172
Basus Ring Road,Al Sawah,11527.1458258
Basus Ring Road,Fom El-Khalig,15794.8538127
Basus Ring Road,Fateh,16417.0074068
Basus Ring Road,Nasr,16704.1107875
Basus Ring Road,Gesr Al Suez,16764.357876
Basus Ring Road,Giza,18118.7313193
Basus Ring Road,Athar an Naby,20327.6523033
Basus Ring Road,El-Mounib,20390.8260641
Basus Ring Road,Badr,20612.3772531
Basus Ring Road,El Basatin,20743.8142596
Basus Ring Road,Al-Mostaqbal,23526.9623642
Basus Ring Road,El-Obour,25576.5285786
Basus Ring Road,Al Amal,28721.0106616
Basus Ring Road,Maadi,30816.4745795
Basus Ring Road,Cairo,31921.4142101
Basus Ring Road,Katameya,33532.8262775
Basus Ring Road,Helwan,40908.4938696
Bahtim Square,Port Said,4514.88822359
Bahtim Square,Al Mataria,4687.31438695
Bahtim Square,Al Amiriyyah,4815.89605288
Bahtim Square,El-Teraa El-,5060.78527487
Bahtim Square,Al Sawah,5593.6785491
Bahtim Square,El Mizalat,5936.85079925
Bahtim Square,Gesr Al Suez,9419.22208472
Bahtim Square,Tiba,11312.2251418
Bahtim Square,Imbaba,12238.4191355
Bahtim Square,Fateh,12401.5571622
Bahtim Square,Nasr,12741.7071104
Bahtim Square,Fom El-Khalig,15979.2663673
Bahtim Square,Al-Mostaqbal,17264.4404754
Bahtim Square,El Basatin,19257.4607104
Bahtim Square,Athar an Naby,20296.1867816
Bahtim Square,Giza,20360.2151645
Bahtim Square,Badr,21394.0779575
Bahtim Square,El-Mounib,22030.4244478
Bahtim Square,El-Obour,23602.9343485
Bahtim Square,Al Amal,24213.3044969
Bahtim Square,Maadi,25566.3096665
Bahtim Square,Cairo,26659.6899583
Bahtim Square,Katameya,27960.901813
Bahtim Square,Helwan,38946.5977719
Qawmeya Arabeya,Tiba,2664.52489634
Qawmeya Arabeya,Imbaba,2975.01695166
Qawmeya Arabeya,El Mizalat,5145.04278618
Qawmeya Arabeya,El-Teraa El-,6532.40223887
Qawmeya Arabeya,Port Said,8282.43295555
Qawmeya Arabeya,Fom El-Khalig,9720.24235049
Qawmeya Arabeya,Al Amiriyyah,10341.3747131
Qawmeya Arabeya,Al Mataria,11128.9768528
Qawmeya Arabeya,Al Sawah,11289.2954644
Qawmeya Arabeya,Giza,11588.2238134
Qawmeya Arabeya,Fateh,13138.703057
Qawmeya Arabeya,Nasr,13334.265891
Qawmeya Arabeya,El-Mounib,13858.3334279
Qawmeya Arabeya,Athar an Naby,14134.2835367
Qawmeya Arabeya,Badr,14187.4316638
Qawmeya Arabeya,El Basatin,15184.0094326
Qawmeya Arabeya,Gesr Al Suez,18159.2617773
Qawmeya Arabeya,El-Obour,20071.3187161
Qawmeya Arabeya,Al-Mostaqbal,21943.2797616
Qawmeya Arabeya,Al Amal,24882.7680979
Qawmeya Arabeya,Maadi,27618.8921044
Qawmeya Arabeya,Cairo,28696.73753
Qawmeya Arabeya,Katameya,30599.5551153
Qawmeya Arabeya,Helwan,35106.7960273
Mazallat,El Mizalat,160.14578941
Mazallat,El-Teraa El-,1521.90411378
Mazallat,Port Said,3278.66390925
Mazallat,Al Amiriyyah,5349.663369
Mazallat,Tiba,5419.39620791
Mazallat,Al Mataria,6118.55018126
Mazallat,Al Sawah,6332.41599093
Mazallat,Imbaba,6381.83047282
Mazallat,Fateh,9805.39328591
Mazallat,Nasr,10082.3904033
Mazallat,Fom El-Khalig,10396.7095808
Mazallat,Gesr Al Suez,13146.6231448
Mazallat,Giza,14408.0355145
Mazallat,El Basatin,14569.5622385
Mazallat,Athar an Naby,14884.1190962
Mazallat,Badr,15715.7264318
Mazallat,El-Mounib,16161.0695219
Mazallat,Al-Mostaqbal,17623.5070169
Mazallat,El-Obour,19282.5649876
Mazallat,Al Amal,22091.2545028
Mazallat,Maadi,24310.3510872
Mazallat,Cairo,25412.2225626
Mazallat,Katameya,27112.6233974
Mazallat,Helwan,34708.6557788
Rabaah Al Adaweya Mosque,Fateh,3065.35972285
Rabaah Al Adaweya Mosque,Nasr,3314.79106067
Rabaah Al Adaweya Mosque,Al Sawah,5324.8197671
Rabaah Al Adaweya Mosque,Al Amiriyyah,6138.79539871
Rabaah Al Adaweya Mosque,Al Mataria,6250.96349009
Rabaah Al Adaweya Mosque,Port Said,7429.74591644
Rabaah Al Adaweya Mosque,Al-Mostaqbal,7860.28291909
Rabaah Al Adaweya Mosque,El-Teraa El-,8701.95063619
Rabaah Al Adaweya Mosque,Gesr Al Suez,8919.0949593
Rabaah Al Adaweya Mosque,El Mizalat,9734.23223905
Rabaah Al Adaweya Mosque,El Basatin,11526.9895155
Rabaah Al Adaweya Mosque,Fom El-Khalig,11815.4291911
Rabaah Al Adaweya Mosque,Tiba,12810.3607614
Rabaah Al Adaweya Mosque,Al Amal,13312.4492719
Rabaah Al Adaweya Mosque,Imbaba,13661.2594615
Rabaah Al Adaweya Mosque,Athar an Naby,14405.979498
Rabaah Al Adaweya Mosque,El-Obour,14576.7543104
Rabaah Al Adaweya Mosque,Maadi,14799.4407883
Rabaah Al Adaweya Mosque,Cairo,15903.0547028
Rabaah Al Adaweya Mosque,Badr,16431.6729393
Rabaah Al Adaweya Mosque,Katameya,17409.5706913
Rabaah Al Adaweya Mosque,Giza,17802.638749
Rabaah Al Adaweya Mosque,El-Mounib,18186.9205725
Rabaah Al Adaweya Mosque,Helwan,29176.8957111
Awwel Abbas,Fateh,4079.64272273
Awwel Abbas,Nasr,4272.18193732
Awwel Abbas,Al Sawah,5852.26994965
Awwel Abbas,Al-Mostaqbal,6707.1978354
Awwel Abbas,Al Mataria,6736.84899061
Awwel Abbas,Al Amiriyyah,6779.24153971
Awwel Abbas,Gesr Al Suez,8264.58822881
Awwel Abbas,Port Said,8288.03129638
Awwel Abbas,El-Teraa El-,9677.39647042
Awwel Abbas,El Mizalat,10778.9804148
Awwel Abbas,El Basatin,12391.0243677
Awwel Abbas,Al Amal,12984.0483307
Awwel Abbas,Fom El-Khalig,13009.1915533
Awwel Abbas,Tiba,14045.6706677
Awwel Abbas,Maadi,14147.8145277
Awwel Abbas,Imbaba,14905.40446
Awwel Abbas,El-Obour,15133.4769465
Awwel Abbas,Cairo,15243.9036645
Awwel Abbas,Athar an Naby,15438.3521785
Awwel Abbas,Katameya,16631.106947
Awwel Abbas,Badr,17516.9800253
Awwel Abbas,Giza,19010.4051482
Awwel Abbas,El-Mounib,19330.5296548
Awwel Abbas,Helwan,29421.764212
Salam Alexandria,Gesr Al Suez,10115.748912
Salam Alexandria,Al Mataria,16623.1771622
Salam Alexandria,Al Sawah,16946.8584836
Salam Alexandria,Al Amiriyyah,17508.1311376
Salam Alexandria,Al-Mostaqbal,17808.7335673
Salam Alexandria,Port Said,19250.8518498
Salam Alexandria,El-Teraa El-,20819.3769557
Salam Alexandria,Fateh,21948.8417747
Salam Alexandria,El Mizalat,22126.1647415
Salam Alexandria,Nasr,22206.7026013
Salam Alexandria,Maadi,26780.9564978
Salam Alexandria,Katameya,27438.405886
Salam Alexandria,Tiba,27542.6877782
Salam Alexandria,Cairo,27553.2587024
Salam Alexandria,Al Amal,28040.7280192
Salam Alexandria,Imbaba,28528.9997862
Salam Alexandria,Fom El-Khalig,29867.6839972
Salam Alexandria,El Basatin,30416.9947198
Salam Alexandria,El-Obour,33050.5128639
Salam Alexandria,Athar an Naby,33143.9784951
Salam Alexandria,Badr,34988.2709625
Salam Alexandria,Giza,35441.5635277
Salam Alexandria,El-Mounib,36413.5058772
Salam Alexandria,Helwan,46265.400736
Megawra 1 (15th of May),Helwan,6504.0095031
Megawra 1 (15th of May),Al Amal,16301.0442228
Megawra 1 (15th of May),El-Obour,17119.7423839
Megawra 1 (15th of May),Cairo,17129.3430035
Megawra 1 (15th of May),Maadi,17677.9904887
Megawra 1 (15th of May),Katameya,18155.9909512
Megawra 1 (15th of May),El Basatin,21987.4568272
Megawra 1 (15th of May),Athar an Naby,24008.4420596
Megawra 1 (15th of May),Badr,25308.2659772
Megawra 1 (15th of May),Al-Mostaqbal,26451.5213959
Megawra 1 (15th of May),Nasr,26592.9309788
Megawra 1 (15th of May),Fateh,26932.7329891
Megawra 1 (15th of May),El-Mounib,27369.9096178
Megawra 1 (15th of May),Fom El-Khalig,27707.3588781
Megawra 1 (15th of May),Giza,29738.8490981
Megawra 1 (15th of May),Al Sawah,33969.7280652
Megawra 1 (15th of May),Tiba,34558.5551272
Megawra 1 (15th of May),Al Amiriyyah,34562.2071387
Megawra 1 (15th of May),Imbaba,34655.3065172
Megawra 1 (15th of May),Al Mataria,34901.4454946
Megawra 1 (15th of May),Port Said,35072.8658802
Megawra 1 (15th of May),El-Teraa El-,35501.391601
Megawra 1 (15th of May),El Mizalat,35770.0101419
Megawra 1 (15th of May),Gesr Al Suez,36287.7961255
Jazirat Mohamed,Tiba,4766.99985832
Jazirat Mohamed,El Mizalat,4991.29566697
Jazirat Mohamed,Imbaba,5176.3083483
Jazirat Mohamed,El-Teraa El-,6279.96959346
Jazirat Mohamed,Port Said,7997.26864952
Jazirat Mohamed,Al Amiriyyah,10056.8438428
Jazirat Mohamed,Al Mataria,10744.8258163
Jazirat Mohamed,Al Sawah,11083.1071537
Jazirat Mohamed,Fom El-Khalig,11765.175922
Jazirat Mohamed,Giza,13779.6065206
Jazirat Mohamed,Fateh,14115.1611012
Jazirat Mohamed,Nasr,14349.1928066
Jazirat Mohamed,El-Mounib,16063.2042817
Jazirat Mohamed,Athar an Naby,16236.6518441
Jazirat Mohamed,Badr,16368.0581304
Jazirat Mohamed,El Basatin,17055.5925038
Jazirat Mohamed,Gesr Al Suez,17566.1220334
Jazirat Mohamed,El-Obour,21940.0374886
Jazirat Mohamed,Al-Mostaqbal,22413.9913614
Jazirat Mohamed,Al Amal,26171.8385957
Jazirat Mohamed,Maadi,28693.6732719
Jazirat Mohamed,Cairo,29785.5546856
Jazirat Mohamed,Katameya,31594.0103879
Jazirat Mohamed,Helwan,37099.1098297
Awsim,Imbaba,10258.3598697
Awsim,Tiba,10653.6460222
Awsim,El Mizalat,13024.5322839
Awsim,El-Teraa El-,14307.1238221
Awsim,Port Said,16004.3672568
Awsim,Giza,16093.0752058
Awsim,Fom El-Khalig,16986.9019852
Awsim,Al Amiriyyah,18044.8202026
Awsim,Al Mataria,18689.3986256
Awsim,El-Mounib,18723.6167807
Awsim,Al Sawah,19085.1564987
Awsim,Badr,20013.8818552
Awsim,Athar an Naby,20779.1699012
Awsim,Fateh,21727.1538142
Awsim,Nasr,21921.0628846
Awsim,El Basatin,22808.2711691
Awsim,Gesr Al Suez,25291.5575339
Awsim,El-Obour,27582.3277063
Awsim,Al-Mostaqbal,30390.1230191
Awsim,Al Amal,33333.1133413
Awsim,Maadi,36178.5084648
Awsim,Cairo,37250.4272359
Awsim,Katameya,39177.8045075
Awsim,Helwan,41881.2641748
Athar Al Naby,Athar an Naby,254.363826973
Athar Al Naby,Badr,2643.13359832
Athar Al Naby,El Basatin,3760.94753975
Athar Al Naby,Fom El-Khalig,4520.25758051
Athar Al Naby,El-Mounib,5074.59584548
Athar Al Naby,Giza,6479.31782176
Athar Al Naby,El-Obour,7174.8655263
Athar Al Naby,Nasr,10949.1319055
Athar Al Naby,Fateh,11151.2714779
Athar Al Naby,Imbaba,11309.8429182
Athar Al Naby,Tiba,11492.5735927
Athar Al Naby,El Mizalat,14762.1678585
Athar Al Naby,El-Teraa El-,15211.3856194
Athar Al Naby,Port Said,15785.1488664
Athar Al Naby,Al Amal,15885.9509289
Athar Al Naby,Al Amiriyyah,16574.5077417
Athar Al Naby,Al Sawah,16677.2320559
Athar Al Naby,Al Mataria,17347.8881702
Athar Al Naby,Al-Mostaqbal,19409.0740401
Athar Al Naby,Maadi,19764.1646766
Athar Al Naby,Cairo,20595.5826437
Athar Al Naby,Helwan,21097.2272875
Athar Al Naby,Gesr Al Suez,22843.8683641
Athar Al Naby,Katameya,22926.4970573
Tibeen,Helwan,6893.73137123
Tibeen,El-Obour,21747.6634115
Tibeen,Al Amal,25330.9266607
Tibeen,El Basatin,26260.4676245
Tibeen,Athar an Naby,26611.945797
Tibeen,Badr,26945.6413482
Tibeen,Cairo,27401.3859482
Tibeen,Maadi,27721.2431988
Tibeen,El-Mounib,28252.197048
Tibeen,Katameya,28812.0457616
Tibeen,Giza,30879.956627
Tibeen,Fom El-Khalig,31054.5837044
Tibeen,Nasr,33033.912005
Tibeen,Fateh,33373.8733552
Tibeen,Al-Mostaqbal,35453.2485385
Tibeen,Imbaba,37884.8900454
Tibeen,Tiba,38081.9974683
Tibeen,Al Sawah,40509.6222267
Tibeen,El Mizalat,40735.5476498
Tibeen,El-Teraa El-,40832.080283
Tibeen,Port Said,40855.6131818
Tibeen,Al Amiriyyah,40865.7600416
Tibeen,Al Mataria,41394.4710088
Tibeen,Gesr Al Suez,44274.967116
Saft Al Laban,Giza,3388.96671522
Saft Al Laban,El-Mounib,6020.33070874
Saft Al Laban,Imbaba,6470.52648204
Saft Al Laban,Fom El-Khalig,7060.7074662
Saft Al Laban,Tiba,7363.43661917
Saft Al Laban,Badr,7627.47282119
Saft Al Laban,Athar an Naby,9028.50515948
Saft Al Laban,El Basatin,12244.6042086
Saft Al Laban,El Mizalat,12796.4298462
Saft Al Laban,El-Teraa El-,13949.6216964
Saft Al Laban,Port Said,15379.5066752
Saft Al Laban,Nasr,15650.0849635
Saft Al Laban,Fateh,15654.410789
Saft Al Laban,El-Obour,16369.3071458
Saft Al Laban,Al Amiriyyah,17086.3493603
Saft Al Laban,Al Sawah,17723.3815632
Saft Al Laban,Al Mataria,17970.8656579
Saft Al Laban,Al Amal,24326.7764763
Saft Al Laban,Gesr Al Suez,24856.1248398
Saft Al Laban,Al-Mostaqbal,25178.5149308
Saft Al Laban,Maadi,27921.319137
Saft Al Laban,Cairo,28865.9270002
Saft Al Laban,Helwan,29512.0913702
Saft Al Laban,Katameya,31102.6032555
Mazlaqan Al Deweqa,Fateh,2294.51799941
Mazlaqan Al Deweqa,Nasr,2379.49953276
Mazlaqan Al Deweqa,Fom El-Khalig,7036.55700645
Mazlaqan Al Deweqa,Al Sawah,7252.08009415
Mazlaqan Al Deweqa,Port Said,7403.73189352
Mazlaqan Al Deweqa,Al Amiriyyah,7424.39061874
Mazlaqan Al Deweqa,El Basatin,7699.79015833
Mazlaqan Al Deweqa,El-Teraa El-,7736.6051818
Mazlaqan Al Deweqa,Al Mataria,8054.62659986
Mazlaqan Al Deweqa,El Mizalat,8138.23529819
