route_id,route_shor,trip_id,trip_heads,trip_short,direction_,agency_id,headway_se,O_TERMINAL,LEN_KM,STD_FARE,route_time_s,buses,standard_buses,InputID,Al Amal,Al Amiriyyah,Al Sawah,Al-Mostaqbal,Athar an Naby,Badr,Cairo,El Mizalat,El-Mounib,El-Obour,El-Teraa El-,Fateh,Fom El-Khalig,Gesr Al Suez,Giza,Helwan,Imbaba,Maadi,Nasr,Port Said
CTA_568,568,CTA_568_O,Attaba,Lebanon Square-Attaba,0,CTA,2421.0,Lebanon Square,11.089323596500645,3.0,5280.630284047926,6.0,5.0,Lebanon Square,46688.84349940001,25947.0628376,27416.506239,44921.6741244,20408.8557824,19601.529042,55185.605628,16811.98148324,18358.16531334,33849.5334668,19240.68458368,25950.4450286,12700.51375238,41722.92670880001,13670.31204818,62732.25524959999,4021.08116862,53142.6305298,26114.110851400004,22291.0627494
CTA_568,568,CTA_568_R,Lebanon Square,Attaba-Lebanon Square,1,CTA,2421.0,Attaba,10.747304152985413,3.0,5117.763882374005,5.0,5.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_58,58,CTA_58_R,Masaken Ain Shams,Attaba-Masaken Ain Shams,1,CTA,9210.0,Attaba,21.701263303293658,3.0,10333.934906330313,3.0,3.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_580,580,CTA_580_O,Manshiyat Nasser,Asmarrat-Manshiyat Nasser,0,CTA,2122.0,Asmarrat,19.084389593551887,3.0,9087.80456835804,11.0,11.0,Asmarrat,8552.40137616,31642.2474002,30308.8831008,18968.25999114,24847.7793988,29584.113944800003,17280.77685674,35780.9743606,34493.8487768,15067.84100258,34651.052393599995,16743.78061632,26482.7791988,35509.6688964,36622.2654878,39445.3344758,37770.29922340001,15413.47717712,16109.45242606,33182.0015538
CTA_580,580,CTA_580_R,Asmarrat,Manshiyat Nasser-Asmarrat,1,CTA,2122.0,Manshiyat Nasser,19.20558076159454,3.0,9145.514648378352,11.0,11.0,Manshiyat Nasser,28538.8290742,18113.80162058,18072.23781536,27002.261352200007,15795.62110684,19454.53462352,36581.89096780001,17382.840546400002,22758.3853118,21105.26002,17220.42723842,8091.18559488,10075.39380126,30326.843732,22109.5599748,51975.6701172,17881.38514628,34490.0022104,7991.49192998,17322.59471996
CTA_59,59,CTA_59_O,8th District (Nasr City),Ahmed Helmy-8th District (Nasr City),0,CTA,6068.0,Ahmed Helmy,21.700711604161892,3.0,10333.672192458045,5.0,4.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_59,59,CTA_59_R,Ahmed Helmy,8th District (Nasr City)-Ahmed Helmy,1,CTA,6068.0,8th District (Nasr City),21.12597488854653,3.0,10059.988042165014,4.0,4.0,8th District (Nasr City),22391.6332378,22527.2661788,20451.7343956,3633.8876568000014,37791.376002,42329.2188314,23867.476238,31453.265949,46472.4284116,33368.038993799986,29109.5595786,16530.3810919,34557.8764172,18080.42906278,46562.0401512,58498.78797200001,39780.152874,21855.798018200006,16594.11892674,26070.8256556
CTA_65x,65x,CTA_65x_O,8th District (Nasr City),Amr Ibn El Aas-8th District (Nasr City),0,CTA,8620.0,Amr Ibn El Aas,27.299516267946142,3.0,12999.769651402925,4.0,4.0,Amr Ibn El Aas,33366.0556282,28669.3485782,29076.140898400005,37457.7205982,5355.69701738,7745.50548552,42542.47412280001,24366.5367238,11032.54863816,18173.69189288,25400.3138058,19539.12045774,3751.45388874,42038.4918984,11529.47230224,47224.10740440001,17498.03433354,40710.4031874,19266.2414286,26772.7430554
CTA_65x,65x,CTA_65x_R,Amr Ibn El Aas,8th District (Nasr City)-Amr Ibn El Aas,1,CTA,8620.0,8th District (Nasr City),28.17708754444816,3.0,13417.660735451504,4.0,4.0,8th District (Nasr City),22391.6332378,22527.2661788,20451.7343956,3633.8876568000014,37791.376002,42329.2188314,23867.476238,31453.265949,46472.4284116,33368.038993799986,29109.5595786,16530.3810919,34557.8764172,18080.42906278,46562.0401512,58498.78797200001,39780.152874,21855.798018200006,16594.11892674,26070.8256556
CTA_69SS,69SS,CTA_69SS_O,8th District (Nasr City),Attaba-8th District (Nasr City),0,CTA,7722.0,Attaba,20.74362744218201,3.0,9877.91782961048,4.0,4.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_69SS,69SS,CTA_69SS_R,Attaba,8th District (Nasr City)-Attaba,1,CTA,7722.0,8th District (Nasr City),21.398502263438694,3.0,10189.762982589857,4.0,4.0,8th District (Nasr City),22391.6332378,22527.2661788,20451.7343956,3633.8876568000014,37791.376002,42329.2188314,23867.476238,31453.265949,46472.4284116,33368.038993799986,29109.5595786,16530.3810919,34557.8764172,18080.42906278,46562.0401512,58498.78797200001,39780.152874,21855.798018200006,16594.11892674,26070.8256556
CTA_7,7,CTA_7_R,Attaba,Omraneyya-Attaba,1,CTA,4625.0,Omraneyya,14.411311143676182,3.0,6862.529116036277,4.0,4.0,Omraneyya,40325.7301478,36273.5997606,36948.1988886,46185.38103680001,8080.14068032,3960.70949108,49734.1290304,30263.656407200004,2273.1638895,22421.0189936,31850.768384,28343.481497400004,10822.12402898,50393.8959016,4954.1869471,47522.03996540001,20127.9622158,48050.5167466,28083.408222400005,33821.8266632
CTA_7,7,CTA_7_O,Omraneyya,Attaba-Omraneyya,0,CTA,4625.0,Attaba,15.233266766896167,3.0,7253.936555664842,4.0,4.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_700-1065,700-1065,CTA_700-1065_O,7th District (Nasr City),Lebanon Square-7th District (Nasr City),0,CTA,7302.0,Lebanon Square,25.79906972370895,3.0,12285.271297004265,4.0,4.0,Lebanon Square,46688.84349940001,25947.0628376,27416.506239,44921.6741244,20408.8557824,19601.529042,55185.605628,16811.98148324,18358.16531334,33849.5334668,19240.68458368,25950.4450286,12700.51375238,41722.92670880001,13670.31204818,62732.25524959999,4021.08116862,53142.6305298,26114.110851400004,22291.0627494
CTA_700-1065,700-1065,CTA_700-1065_R,Lebanon Square,7th District (Nasr City)-Lebanon Square,1,CTA,7302.0,7th District (Nasr City),24.867814773619624,3.0,11841.816558866487,4.0,4.0,7th District (Nasr City),20613.1802786,18251.30797656,16809.2864544,14377.34563402,25705.555233000006,30166.682081,26630.1159932,23890.232422,34246.0656532,23598.5407132,22256.3274232,5117.17081152,22436.2829322,23243.7394166,34391.0209394,52164.8883532,29328.245728,24424.809495,4883.03062532,20247.4457476
CTA_701-1037,701-1037,CTA_701-1037_R,Matbaa,Abbasseya-Matbaa,1,CTA,9520.0,Abbasseya,22.638915477033677,3.0,10780.435941444606,3.0,3.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_701-1037,701-1037,CTA_701-1037_O,Abbasseya,Matbaa-Abbasseya,0,CTA,9520.0,Matbaa,23.032054125435266,3.0,10967.64482163584,3.0,3.0,Matbaa,28805.4411626,35767.4922366,35729.0718266,38207.6932642,4915.86221154,8433.5928692,38290.1260226,33183.8309146,13373.11503266,10118.92714468,33824.201627999995,23404.6575102,13288.18130164,47224.3073542,17074.0954651,37603.2275088,27130.5140728,36774.37749280001,22896.898963,34620.652102199994
CTA_72,72,CTA_72_O,Ahmed Helmy,Saqr Quraish-Ahmed Helmy,0,CTA,602.0,Saqr Quraish,18.350422058266002,3.0,8738.296218221905,35.0,35.0,Saqr Quraish,19833.33943062,31120.859702599995,30550.3054596,28818.673917400003,12470.33803344,17159.31826062,29223.3614124,31430.7354456,22108.6644326,7180.59016926,31261.857655,16615.10262666,16054.87675832,40139.2936822,24631.8346032,37949.9587982,29317.058703400005,27552.145105400006,15976.947180899999,31068.2405206
CTA_72,72,CTA_72_R,Saqr Quraish,Ahmed Helmy-Saqr Quraish,1,CTA,602.0,Ahmed Helmy,19.186576161336,3.0,9136.464838731428,36.0,35.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_724,724,CTA_724_R,Abd Al Moneim Riad,Khosous-Abd Al Moneim Riad,1,CTA,4280.0,Khosous,21.487813748985747,3.0,10232.292261421784,6.0,6.0,Khosous,49597.94901,15108.90552596,15112.57965378,32158.8495088,48546.7058534,51390.1829008,52626.7213312,22156.3917446,53306.7025084,52617.3635186,19836.29911312,29021.7754264,40578.72736880001,11927.017225,50475.41618480001,82403.03527939999,35048.4913196,50558.2083386,29692.345300800003,17330.12255278
CTA_724,724,CTA_724_O,Khosous,Abd Al Moneim Riad-Khosous,0,CTA,4280.0,Abd Al Moneim Riad,23.840044566727467,3.0,11352.402174632129,7.0,6.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_77,77,CTA_77_R,Abou Wafya,Basateen-Abou Wafya,1,CTA,5946.0,Basateen,20.217221306325442,3.0,9627.248241107352,4.0,4.0,Basateen,23413.7401988,31413.4095652,31083.015275,31772.762103400004,8861.80777798,13550.63343576,32822.5135672,30519.3825402,18497.74748158,8109.99348176,30666.9307658,17815.36091872,13311.65827256,41660.3222764,21107.8705004,38749.926257199986,27031.865271,31161.1877108,17241.53748586,30880.6846326
CTA_77,77,CTA_77_O,Basateen,Abou Wafya-Basateen,0,CTA,5946.0,Abou Wafya,19.01984559171317,3.0,9057.069329387225,4.0,4.0,Abou Wafya,41791.20590340001,8988.88365796,10802.88605346,32871.1925064,28607.8508734,30600.2625236,48376.81285280001,2144.27215724,31857.6015328,36707.3470036,2113.58787972,17196.75348118,19808.01104412,24809.637712400006,28677.82732,67581.5546182,13583.4105148,46172.3546268,17761.03329558,5028.85336214
CTA_777-1046,777-1046,CTA_777-1046_O,Moneeb,Qism El Hadayek-Moneeb,0,CTA,4815.0,Qism El Hadayek,23.02974314094467,3.0,10966.544352830795,6.0,6.0,Qism El Hadayek,36901.66556,3766.20080928,4603.4475902,26154.3422112,29685.0142588,32590.444379,42725.31982200001,8861.6325345,34786.0094928,34977.434246599994,6477.10988654,12637.69382478,21850.6478626,18884.23393706,32459.590045,65589.3997118,19557.0536461,40514.494301199986,13303.21772674,3915.46577728
CTA_777-1046,777-1046,CTA_777-1046_R,Qism El Hadayek,Moneeb-Qism El Hadayek,1,CTA,4815.0,Moneeb,24.96551776237068,3.0,11888.341791605086,6.0,6.0,Moneeb,36602.9478002,36737.333846,37163.01469,43985.5003558,4706.54070732,603.670463076,46065.91915440001,31873.7202648,5320.04651692,18138.56151146,33144.5291648,27057.7024704,11299.51211734,50029.417353,9419.27232604,43267.23616640001,23033.4341258,44464.47763380001,26702.3309244,34721.8799728
CTA_794,794,CTA_794_O,Giza Square,Masaken Sheraton-Giza Square,0,CTA,5698.0,Masaken Sheraton,31.569936336657342,4.0,15033.303017455877,7.0,7.0,Masaken Sheraton,33992.800016,20280.402546,18282.24031672,13915.50099074,45473.6399214,49614.409474,34633.220833199994,30656.443668799995,53137.1221846,43645.7512542,27923.276442,22753.481895,40303.252678400015,8118.0258621,52182.1476276,70002.493233,41715.8389296,32780.978071,23139.6102142,24424.0153042
CTA_794,794,CTA_794_R,Masaken Sheraton,Giza Square-Masaken Sheraton,1,CTA,5698.0,Giza Square,31.68071957469625,4.0,15086.056940331548,7.0,7.0,Giza Square,38354.1570214,30032.9768276,30768.1429118,41654.744209400014,8388.89678008,7715.06145922,47512.4500732,24045.7283072,8483.66042844,22678.9574436,25573.3313888,23131.859962,5004.9984469,44393.88498600001,7071.60587826,50624.3163374,14771.38845258,45665.921683,22963.9917192,27529.6683476
CTA_80,80,CTA_80_O,10th District (Nasr City),Darassa-10th District (Nasr City),0,CTA,1016.0,Darassa,19.046928324681307,3.0,9069.965868895859,22.0,21.0,Darassa,30339.364455000006,16192.91093504,16316.50954054,27406.5073834,17357.6700844,20698.774945,38142.728481,15115.18244572,23639.5100406,23369.4509094,14959.21465022,8304.3861607,10628.38548776,29091.1099118,22492.8742462,54242.252996,16404.0202603,36020.1642332,8393.83444012,15165.29377818
CTA_80,80,CTA_80_R,Darassa,10th District (Nasr City)-Darassa,1,CTA,1016.0,10th District (Nasr City),18.6800717555824,3.0,8895.272264563047,21.0,21.0,10th District (Nasr City),19332.418154,24057.5817038,22051.3436928,3230.88685012,36136.741477,40763.9092484,21165.7711152,32384.516784400006,45071.33411,30828.9895266,30190.7863218,15952.34565828,33574.6940124,21000.1949856,45481.918715,55475.5911074,39845.646915400015,19098.79502056,15889.11665422,27344.698604
CTA_803-1105,803-1105,CTA_803-1105_R,Qism El Hadayek,Omraneyya-Qism El Hadayek,1,CTA,8270.0,Omraneyya,26.713754529547305,3.0,12720.835490260622,4.0,4.0,Omraneyya,40325.7301478,36273.5997606,36948.1988886,46185.38103680001,8080.14068032,3960.70949108,49734.1290304,30263.656407200004,2273.1638895,22421.0189936,31850.768384,28343.481497400004,10822.12402898,50393.8959016,4954.1869471,47522.03996540001,20127.9622158,48050.5167466,28083.408222400005,33821.8266632
CTA_803-1105,803-1105,CTA_803-1105_O,Omraneyya,Qism El Hadayek-Omraneyya,0,CTA,8270.0,Qism El Hadayek,23.45717279566418,3.0,11170.08228364961,4.0,4.0,Qism El Hadayek,36901.66556,3766.20080928,4603.4475902,26154.3422112,29685.0142588,32590.444379,42725.31982200001,8861.6325345,34786.0094928,34977.434246599994,6477.10988654,12637.69382478,21850.6478626,18884.23393706,32459.590045,65589.3997118,19557.0536461,40514.494301199986,13303.21772674,3915.46577728
CTA_810,810,CTA_810_O,Omraneyya,Qism El Hadayek-Omraneyya,0,CTA,1329.0,Qism El Hadayek,21.700658522455345,3.0,10333.646915454929,19.0,19.0,Qism El Hadayek,36901.66556,3766.20080928,4603.4475902,26154.3422112,29685.0142588,32590.444379,42725.31982200001,8861.6325345,34786.0094928,34977.434246599994,6477.10988654,12637.69382478,21850.6478626,18884.23393706,32459.590045,65589.3997118,19557.0536461,40514.494301199986,13303.21772674,3915.46577728
CTA_810,810,CTA_810_R,Qism El Hadayek,Omraneyya-Qism El Hadayek,1,CTA,1329.0,Omraneyya,22.910423547058762,3.0,10909.72549859941,20.0,19.0,Omraneyya,40325.7301478,36273.5997606,36948.1988886,46185.38103680001,8080.14068032,3960.70949108,49734.1290304,30263.656407200004,2273.1638895,22421.0189936,31850.768384,28343.481497400004,10822.12402898,50393.8959016,4954.1869471,47522.03996540001,20127.9622158,48050.5167466,28083.408222400005,33821.8266632
CTA_811-1090,811-1090,CTA_811-1090_R,Abageyah,Amiriya-Abageyah,1,CTA,5717.0,Amiriya,18.54781413602933,3.0,8832.292445728252,4.0,4.0,Amiriya,39461.8122704,954.947684194,3077.00788132,27043.3923334,33267.715608,36082.0846076,44758.829668,9519.5339626,38122.802521,38493.7924576,6751.618190000001,15716.75027728,25289.2442748,16650.84832892,35578.349877,69014.2517384,21646.9139732,42555.6121126,16399.53177416,3237.54421766
CTA_811-1090,811-1090,CTA_811-1090_O,Amiriya,Abageyah-Amiriya,0,CTA,5717.0,Abageyah,19.118530003228482,3.0,9104.061906299276,4.0,4.0,Abageyah,28322.2699058,22342.5932938,22373.0019946,29745.8276434,11500.65255456,15338.04670394,36964.341415,20553.2399816,18967.01152748,17920.6751663,20787.0895774,11612.33595246,7200.79749782,34576.005742400004,18967.02249526,48708.387431,18365.57591488,34973.6693856,11331.64837646,21276.5592078
CTA_814,814,CTA_814_R,Amr Ibn El Aas,Bulaq Al Dakrur-Amr Ibn El Aas,1,CTA,4157.0,Bulaq Al Dakrur,11.363191362888458,3.0,5411.043506137361,4.0,4.0,Bulaq Al Dakrur,44286.3315836,27963.2995914,29187.0258972,44469.5401348,16228.46881768,15101.289027899998,53091.354288,19810.13166062,13870.98092776,30166.3025728,21954.848727,25369.0099604,9520.37197112,43431.3793888,9402.54128166,58481.5668464,7996.74225042,51118.728172,25413.6985534,24662.3335972
CTA_814,814,CTA_814_O,Bulaq Al Dakrur,Amr Ibn El Aas-Bulaq Al Dakrur,0,CTA,4157.0,Amr Ibn El Aas,12.062677019705887,3.0,5744.131914145661,4.0,4.0,Amr Ibn El Aas,33366.0556282,28669.3485782,29076.140898400005,37457.7205982,5355.69701738,7745.50548552,42542.47412280001,24366.5367238,11032.54863816,18173.69189288,25400.3138058,19539.12045774,3751.45388874,42038.4918984,11529.47230224,47224.10740440001,17498.03433354,40710.4031874,19266.2414286,26772.7430554
CTA_815,815,CTA_815_R,Darassa,Bashtil-Darassa,1,CTA,3079.0,Bashtil,20.513313718290867,3.0,9768.244627757556,8.0,8.0,Bashtil,50302.5368704,24250.25498,26028.910885,46139.4721384,26172.5545138,25643.3381646,58354.4452498,14065.51099386,24408.403399000006,39023.9114894,16799.22397742,27812.516117000006,17866.23850896,40045.5898316,19597.80222044,68455.5153786,4044.6546754,56241.35118580001,28114.544526200007,20221.5392542
CTA_82,82,CTA_82_R,Abd Al Moneim Riad,Masarra-Abd Al Moneim Riad,1,CTA,2325.0,Masarra,5.489504418506533,3.0,2614.049723098349,3.0,3.0,Masarra,39727.172526,14746.41875532,16052.57502492,34462.8536312,21995.4848682,23663.3051532,47294.0085812,7727.83139392,24795.4459274,31604.8192264,9175.84846494,16268.69047518,12995.33467604,30355.2962212,21691.9509958,62298.8440132,8528.19928436,45139.5489264,16626.2112385,11506.14611518
CTA_82,82,CTA_82_O,Masarra,Abd Al Moneim Riad-Masarra,0,CTA,2325.0,Abd Al Moneim Riad,7.4613733978487575,3.0,3553.034951356551,4.0,3.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_824,824,CTA_824_R,Saqr Quraish,Abou Wafya-Saqr Quraish,1,CTA,9694.0,Abou Wafya,21.5399088562114,3.0,10257.099455338763,3.0,3.0,Abou Wafya,41791.20590340001,8988.88365796,10802.88605346,32871.1925064,28607.8508734,30600.2625236,48376.81285280001,2144.27215724,31857.6015328,36707.3470036,2113.58787972,17196.75348118,19808.01104412,24809.637712400006,28677.82732,67581.5546182,13583.4105148,46172.3546268,17761.03329558,5028.85336214
CTA_824,824,CTA_824_O,Abou Wafya,Saqr Quraish-Abou Wafya,0,CTA,9694.0,Saqr Quraish,21.197111547391653,3.0,10093.862641615073,3.0,3.0,Saqr Quraish,19833.33943062,31120.859702599995,30550.3054596,28818.673917400003,12470.33803344,17159.31826062,29223.3614124,31430.7354456,22108.6644326,7180.59016926,31261.857655,16615.10262666,16054.87675832,40139.2936822,24631.8346032,37949.9587982,29317.058703400005,27552.145105400006,15976.947180899999,31068.2405206
CTA_828,828,CTA_828_R,Abd Al Moneim Riad,Masaken Ain Shams-Abd Al Moneim Riad,1,CTA,25043.0,Masaken Ain Shams,20.557642485236148,3.0,9789.353564398169,1.0,1.0,Masaken Ain Shams,42083.43680500001,14396.10141506,13156.70394008,23601.6573502,46006.4668888,49484.5457372,44313.0090966,24220.630471,52160.4236934,47669.1653548,21489.3126508,24332.9875918,39080.3002428,3009.9433774,50137.9879696,76359.2765468,36727.36404,42306.063913,24933.431742400004,18141.23670674
CTA_828,828,CTA_828_O,Masaken Ain Shams,Abd Al Moneim Riad-Masaken Ain Shams,0,CTA,25043.0,Abd Al Moneim Riad,20.714681064275656,3.0,9864.133840131264,1.0,1.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_82S,82S,CTA_82S_R,Qalaa,Bulaq Al Dakrur-Qalaa,1,CTA,4520.0,Bulaq Al Dakrur,12.46178561608686,3.0,5934.183626708029,4.0,4.0,Bulaq Al Dakrur,44286.3315836,27963.2995914,29187.0258972,44469.5401348,16228.46881768,15101.289027899998,53091.354288,19810.13166062,13870.98092776,30166.3025728,21954.848727,25369.0099604,9520.37197112,43431.3793888,9402.54128166,58481.5668464,7996.74225042,51118.728172,25413.6985534,24662.3335972
CTA_831,831,CTA_831_R,Al Zawya Al Hamra,Masaken Zainhom-Al Zawya Al Hamra,1,CTA,1470.0,Masaken Zainhom,14.060677833357936,3.0,6695.560873027588,11.0,11.0,Masaken Zainhom,31968.4830132,24361.6325624,24721.4531682,33957.7696268,9186.72109122,12120.4055531,40822.8323388,20692.610556400006,15172.73122456,19293.7850436,21478.9059108,15525.43144698,2986.48736202,37679.9618,14767.55897138,49481.479779,15822.87986756,38878.17847940001,15320.32087368,22623.0131982
CTA_831,831,CTA_831_O,Masaken Zainhom,Al Zawya Al Hamra-Masaken Zainhom,0,CTA,1470.0,Al Zawya Al Hamra,13.33099513643382,3.0,6348.092922111343,11.0,11.0,Al Zawya Al Hamra,40189.4966382,7019.08864238,8720.78921884,30741.4534612,28783.7119478,31086.9085802,46560.47115980001,4185.77765816,32662.6478282,36036.803594,2419.99509056,15575.88474256,20230.8528054,22870.5781204,29759.7124622,66891.9488386,15389.34392402,44352.2812484,16173.18671436,3416.4321157
CTA_833,833,CTA_833_O,Mazallat,Motseian-Mazallat,0,CTA,3151.0,Motseian,17.302603544858002,3.0,8239.335021360952,7.0,6.0,Motseian,39910.7607194,30744.6115356,31567.5043576,43067.726199,9594.66933156,8212.0630609,49072.2307226,24300.4596562,8020.1654454,24068.066669,25966.749917200006,24438.5237662,6297.53945684,45336.3653836,5763.3994587,51635.0829486,14313.07571464,47225.4919956,24294.222679,28082.1153008
CTA_833,833,CTA_833_R,Motseian,Mazallat-Motseian,1,CTA,3151.0,Mazallat,15.287269911295795,3.0,7279.652338712282,6.0,6.0,Mazallat,44182.5090056,10699.326738,12664.83198186,35247.01403380001,29768.238192400004,31431.4528636,50824.4451252,320.29157882,32322.1390438,38565.1299752,3043.80822756,19610.78657182,20793.4191616,26293.2462896,28816.071029,69417.31155760001,12763.66094564,48620.7021744,20164.7808066,6557.3278185
CTA_840,840,CTA_840_O,Qism El Hadayek,Al Sayeda Nafeesa-Qism El Hadayek,0,CTA,9427.0,Al Sayeda Nafeesa,18.52892378167789,3.0,8823.297038894234,3.0,2.0,Al Sayeda Nafeesa,30273.7627092,24309.5852804,24523.9276904,32606.1823506,9146.26501376,12635.64429508,39136.6067558,21367.4950986,16104.38751142,17949.31191336,21953.2422776,14464.93979176,4630.07870806,37132.612865,16118.46873622,48363.3602198,17310.22576612,37197.1700806,14203.29741232,22846.3286626
CTA_840,840,CTA_840_R,Al Sayeda Nafeesa,Qism El Hadayek-Al Sayeda Nafeesa,1,CTA,9427.0,Qism El Hadayek,16.32832681817264,3.0,7775.393722939353,2.0,2.0,Qism El Hadayek,36901.66556,3766.20080928,4603.4475902,26154.3422112,29685.0142588,32590.444379,42725.31982200001,8861.6325345,34786.0094928,34977.434246599994,6477.10988654,12637.69382478,21850.6478626,18884.23393706,32459.590045,65589.3997118,19557.0536461,40514.494301199986,13303.21772674,3915.46577728
CTA_855-1070,855-1070,CTA_855-1070_O,Moneeb,8th District (Nasr City)-Moneeb,0,CTA,10728.0,8th District (Nasr City),34.16997298647065,3.0,16271.415707843164,4.0,4.0,8th District (Nasr City),22391.6332378,22527.2661788,20451.7343956,3633.8876568000014,37791.376002,42329.2188314,23867.476238,31453.265949,46472.4284116,33368.038993799986,29109.5595786,16530.3810919,34557.8764172,18080.42906278,46562.0401512,58498.78797200001,39780.152874,21855.798018200006,16594.11892674,26070.8256556
CTA_855-1070,855-1070,CTA_855-1070_R,8th District (Nasr City),Moneeb-8th District (Nasr City),1,CTA,10728.0,Moneeb,33.272165258562595,3.0,15843.88821836314,4.0,4.0,Moneeb,36602.9478002,36737.333846,37163.01469,43985.5003558,4706.54070732,603.670463076,46065.91915440001,31873.7202648,5320.04651692,18138.56151146,33144.5291648,27057.7024704,11299.51211734,50029.417353,9419.27232604,43267.23616640001,23033.4341258,44464.47763380001,26702.3309244,34721.8799728
CTA_86,86,CTA_86_R,Abageyah,Warraq Al Arab-Abageyah,1,CTA,5848.0,Warraq Al Arab,18.19721872493653,3.0,8665.342249969775,4.0,4.0,Warraq Al Arab,47729.0412296,17985.90268978,19868.17962072,41283.0403764,27823.4070564,28387.527826200007,55171.44313099999,7624.08565996,28208.1710878,38984.033661,10393.95164118,23929.5207716,18798.74091798,33666.6852172,23966.1104032,69356.5022406,6638.04914086,53002.7358518,24351.3242908,13880.54050568
